Submission_Type,Academic_Level,Primary_Language,Word_Count,Average_Sentence_Length,Grammar_Errors,Vocabulary_Richness,Passive_Voice_Ratio,Reading_Level,Editing_Time,Revision_Count,Typing_Speed,Plagiarism_Score,Citation_Count,Punctuation_Density,Sentence_Complexity,Font_Family,Submission_Hour,Errors_per_Word,Revisions_per_Word,Citations_per_Word,Is_AI_Assisted
Lab_Report,High_School,Native,1747,22.66,4,0.59,0.14,10.87,226.63,26.0,40.64,9.5,3.0,0.07,1.19,Calibri,9,0.0022896393817973667,0.014882655981682884,0.0017172295363480253,0
Lab_Report,Undergraduate,Native,1344,24.77,8,0.75,0.23,11.9,111.04,20.0,,4.66,6.0,0.03,2.26,Helvetica,15,0.005952380952380952,0.01488095238095238,0.004464285714285714,0
Essay,Postgraduate,Native,1568,15.31,6,0.79,0.3,13.48,230.23,,54.01,3.22,4.0,0.0,2.25,Arial,20,0.003826530612244898,,0.002551020408163265,0
Essay,Undergraduate,Native,819,24.45,3,0.75,0.38,12.94,7.12,2.0,0.0,2.09,0.0,0.08,2.76,Times New Roman,10,0.003663003663003663,0.002442002442002442,0.0,1
Research_Paper,Undergraduate,Native,1805,14.24,10,0.6,0.06,8.55,133.04,30.0,53.87,14.24,,0.03,1.86,Times New Roman,12,0.00554016620498615,0.01662049861495845,,0
Essay,Undergraduate,Native,1646,21.0,7,0.63,0.21,13.9,155.56,31.0,45.25,16.33,6.0,0.04,2.1,Calibri,17,0.00425273390036452,0.018833535844471446,0.0036452004860267314,0
Research_Paper,Undergraduate,Native,1268,14.05,12,0.68,0.18,11.31,100.33,32.0,42.59,6.53,16.0,0.0,2.02,Arial,21,0.00946372239747634,0.025236593059936908,0.012618296529968454,0
Research_Paper,Undergraduate,Native,1049,11.89,7,0.58,0.3,13.69,81.09,27.0,28.05,24.83,18.0,0.07,1.63,Calibri,16,0.00667302192564347,0.025738798856053385,0.017159199237368923,0
Essay,Postgraduate,Native,1509,21.89,2,0.78,0.42,12.68,1.0,,0.0,0.38,0.0,0.09,2.19,Times New Roman,2,0.0013253810470510272,,0.0,1
Research_Paper,Undergraduate,Non_Native,1915,16.44,11,0.49,0.23,9.04,224.66,17.0,56.96,1.73,16.0,0.01,2.43,Calibri,3,0.005744125326370757,0.008877284595300261,0.00835509138381201,0
Essay,Undergraduate,Native,1278,15.5,7,0.66,0.23,7.71,157.7,24.0,40.73,10.46,2.0,0.08,2.03,Times New Roman,16,0.005477308294209703,0.018779342723004695,0.001564945226917058,0
Essay,High_School,Native,1426,23.02,0,0.76,0.34,13.98,38.84,1.0,1200.0,0.14,1.0,0.08,1.89,Times New Roman,4,0.0,0.0007012622720897616,0.0007012622720897616,1
Lab_Report,Undergraduate,Native,1930,22.69,11,0.6,0.11,12.73,74.54,26.0,29.61,7.53,3.0,0.07,1.68,Helvetica,6,0.005699481865284974,0.013471502590673576,0.0015544041450777201,0
Lab_Report,Undergraduate,Non_Native,760,16.65,7,0.7,0.27,10.72,145.37,26.0,35.87,10.22,5.0,0.04,1.53,Calibri,19,0.009210526315789473,0.034210526315789476,0.006578947368421052,0
Research_Paper,Postgraduate,Native,1675,20.69,7,0.57,0.18,12.35,166.63,36.0,32.81,0.35,20.0,0.03,1.89,Helvetica,13,0.00417910447761194,0.021492537313432834,0.011940298507462687,0
Essay,Undergraduate,Native,1747,11.16,6,0.56,0.16,15.66,,27.0,42.53,1.9,1.0,0.09,1.13,Times New Roman,18,0.0034344590726960505,0.015455065827132226,0.0005724098454493417,0
Research_Paper,Undergraduate,Native,1547,12.33,13,0.77,0.23,7.25,96.4,20.0,58.74,11.34,20.0,0.07,1.8,Arial,17,0.008403361344537815,0.012928248222365869,0.012928248222365869,0
Essay,Postgraduate,Native,1570,14.34,5,0.69,0.35,12.37,215.34,,87.58,3.11,2.0,0.03,1.69,Arial,14,0.0031847133757961785,,0.0012738853503184713,0
Lab_Report,Undergraduate,Non_Native,848,18.78,3,0.68,0.35,13.33,19.96,2.0,1200.0,2.49,4.0,0.09,3.01,Arial,12,0.003537735849056604,0.0023584905660377358,0.0047169811320754715,1
Essay,High_School,Non_Native,1643,21.81,11,0.53,0.08,13.25,161.9,25.0,59.98,,1.0,0.06,1.86,Times New Roman,3,0.006695069993913573,0.015216068167985392,0.0006086427267194157,0
Literature_Review,High_School,Native,1250,19.42,6,0.69,0.16,10.8,183.94,16.0,,5.83,29.0,0.07,1.82,Times New Roman,7,0.0048,0.0128,0.0232,0
Essay,High_School,Native,1290,16.4,2,0.65,0.23,11.75,166.68,23.0,46.63,28.52,5.0,0.07,2.24,Calibri,2,0.0015503875968992248,0.017829457364341085,0.003875968992248062,0
Essay,High_School,Non_Native,1167,17.07,5,0.55,0.22,11.02,127.56,27.0,,15.43,2.0,0.04,1.58,Arial,3,0.004284490145672665,0.02313624678663239,0.001713796058269066,0
Research_Paper,Undergraduate,Native,1625,5.0,5,0.77,0.37,10.15,148.51,23.0,25.98,11.85,18.0,0.04,1.54,Helvetica,9,0.003076923076923077,0.014153846153846154,0.011076923076923076,0
Essay,Undergraduate,Non_Native,764,19.9,7,0.72,0.07,12.0,119.08,36.0,38.03,,5.0,0.06,1.95,Helvetica,6,0.009162303664921465,0.04712041884816754,0.006544502617801047,0
Literature_Review,Undergraduate,Native,1585,11.84,15,0.5,0.16,12.33,159.61,24.0,65.53,24.52,26.0,0.03,1.0,Helvetica,13,0.00946372239747634,0.015141955835962145,0.016403785488958992,0
Lab_Report,Postgraduate,Native,1101,12.25,10,0.59,0.19,14.72,222.27,24.0,61.0,32.52,1.0,0.07,2.38,Calibri,7,0.009082652134423252,0.021798365122615803,0.0009082652134423251,0
Research_Paper,Postgraduate,Non_Native,1217,20.65,14,0.65,0.22,12.49,138.2,,75.46,13.0,19.0,0.08,1.23,Helvetica,3,0.011503697617091208,,0.015612161051766639,0
Essay,Postgraduate,Non_Native,875,19.54,6,0.57,0.12,7.74,169.67,25.0,47.47,0.35,4.0,0.03,2.58,Arial,15,0.006857142857142857,0.02857142857142857,0.004571428571428572,0
Essay,High_School,Native,936,18.18,6,0.65,0.0,9.35,181.25,24.0,20.01,1.35,,0.04,2.56,Arial,6,0.00641025641025641,0.02564102564102564,,0
Research_Paper,High_School,Non_Native,1464,11.67,7,0.6,0.15,8.62,232.29,,38.7,4.92,18.0,0.05,1.3,Calibri,20,0.0047814207650273225,,0.012295081967213115,0
Lab_Report,Undergraduate,Native,1111,12.11,6,0.48,0.21,7.82,178.88,,40.89,11.75,9.0,0.07,1.51,Arial,10,0.0054005400540054005,,0.008100810081008101,0
Essay,Undergraduate,Native,711,18.76,8,0.51,0.28,11.34,220.98,30.0,3.69,8.19,5.0,0.06,2.89,Helvetica,22,0.011251758087201125,0.04219409282700422,0.007032348804500703,0
Literature_Review,Undergraduate,Native,1609,11.17,8,0.77,0.15,7.65,124.95,18.0,50.08,7.14,30.0,0.05,1.17,Times New Roman,21,0.004972032318210068,0.011187072715972654,0.018645121193287758,0
Essay,Undergraduate,Native,1372,17.87,9,0.43,0.19,12.67,280.12,25.0,36.54,3.65,5.0,0.04,1.47,Arial,12,0.006559766763848397,0.018221574344023325,0.0036443148688046646,0
Essay,Undergraduate,Native,719,19.07,6,0.52,0.23,10.08,181.01,25.0,41.92,20.53,2.0,0.03,1.31,Times New Roman,4,0.008344923504867872,0.03477051460361613,0.0027816411682892906,0
Lab_Report,Postgraduate,Native,1216,24.54,2,0.81,0.36,11.77,12.68,3.0,1200.0,5.11,0.0,0.08,2.57,Times New Roman,5,0.001644736842105263,0.0024671052631578946,0.0,1
Essay,Postgraduate,Non_Native,2027,8.86,10,0.57,0.16,15.35,154.56,,28.13,,1.0,0.08,3.25,Times New Roman,23,0.00493339911198816,,0.000493339911198816,0
Essay,Undergraduate,Native,1192,15.11,9,0.68,0.26,10.38,183.14,28.0,25.91,13.33,4.0,0.06,2.02,Times New Roman,10,0.007550335570469799,0.02348993288590604,0.003355704697986577,0
Essay,Undergraduate,Non_Native,1835,18.33,9,0.55,0.27,12.79,172.02,,64.33,3.55,2.0,0.05,2.76,Calibri,5,0.004904632152588556,,0.0010899182561307902,0
Lab_Report,Undergraduate,Native,1655,17.14,6,0.57,0.03,17.04,,27.0,12.17,7.41,4.0,0.04,1.0,Arial,18,0.0036253776435045317,0.016314199395770394,0.002416918429003021,0
Lab_Report,Postgraduate,Non_Native,1743,11.68,7,0.58,0.26,13.71,151.96,,103.17,5.83,0.0,0.05,2.45,Arial,1,0.004016064257028112,,0.0,0
Research_Paper,Undergraduate,Native,1384,17.72,8,0.61,0.3,13.24,277.0,26.0,,,17.0,0.06,1.37,Helvetica,5,0.005780346820809248,0.01878612716763006,0.012283236994219654,0
Research_Paper,High_School,Native,1669,20.58,9,0.77,0.15,11.19,234.42,30.0,54.25,4.74,15.0,0.02,2.96,Calibri,17,0.005392450569203115,0.017974835230677052,0.008987417615338526,0
Essay,Undergraduate,Native,1169,9.12,8,0.53,0.24,10.98,231.15,15.0,,12.46,2.0,0.03,2.56,Helvetica,18,0.006843455945252352,0.01283147989734816,0.001710863986313088,0
Literature_Review,Undergraduate,Native,929,20.18,7,0.55,0.15,9.36,150.92,25.0,59.13,1.38,25.0,0.05,2.24,Calibri,17,0.007534983853606028,0.02691065662002153,0.02691065662002153,0
Literature_Review,Postgraduate,Native,1005,22.47,1,0.69,0.35,14.36,1.0,0.0,1200.0,11.58,13.0,0.08,2.69,Helvetica,5,0.0009950248756218905,0.0,0.012935323383084577,1
Essay,Undergraduate,Non_Native,1205,28.79,1,0.6,0.18,7.37,243.82,18.0,41.25,7.48,0.0,0.08,1.41,Arial,0,0.0008298755186721991,0.014937759336099586,0.0,0
Lab_Report,Undergraduate,Native,1505,14.39,8,0.32,0.1,15.07,231.29,29.0,39.47,0.16,3.0,0.07,2.67,Times New Roman,19,0.0053156146179402,0.019269102990033222,0.0019933554817275745,0
Lab_Report,Postgraduate,Native,1660,15.61,6,0.62,0.09,8.35,233.17,24.0,63.82,10.41,0.0,0.02,1.0,Helvetica,9,0.0036144578313253013,0.014457831325301205,0.0,0
Literature_Review,High_School,Native,1198,20.36,9,0.7,0.19,12.86,231.28,37.0,58.33,3.47,,0.08,1.74,Times New Roman,7,0.007512520868113523,0.030884808013355594,,0
Essay,Undergraduate,Native,1058,7.27,14,0.61,0.16,10.41,,,43.07,18.74,4.0,0.07,1.33,Times New Roman,4,0.013232514177693762,,0.003780718336483932,0
Research_Paper,Postgraduate,Native,834,14.18,8,0.58,0.14,5.81,123.81,,73.01,2.55,20.0,0.05,1.09,Times New Roman,16,0.009592326139088728,,0.023980815347721823,0
Essay,High_School,Non_Native,1868,19.06,1,0.71,0.31,12.25,62.76,2.0,0.0,0.34,0.0,0.07,3.03,Times New Roman,21,0.0005353319057815846,0.0010706638115631692,0.0,1
Research_Paper,Postgraduate,Native,1348,15.22,10,0.58,0.28,13.85,253.73,23.0,50.62,1.2,21.0,0.04,1.9,Times New Roman,6,0.00741839762611276,0.017062314540059347,0.015578635014836795,0
Lab_Report,Undergraduate,Native,1231,23.89,7,0.77,0.25,8.85,145.69,25.0,48.16,7.13,,0.06,2.39,Arial,16,0.005686433793663688,0.020308692120227456,,0
Literature_Review,Undergraduate,Non_Native,1151,23.73,4,0.51,0.19,10.51,,31.0,27.69,34.23,30.0,0.05,1.83,Helvetica,19,0.0034752389226759338,0.02693310165073849,0.026064291920069503,0
Essay,Undergraduate,Native,1714,24.72,12,0.52,0.11,11.55,,30.0,49.56,,6.0,0.05,1.56,Calibri,2,0.007001166861143524,0.01750291715285881,0.003500583430571762,0
Literature_Review,Undergraduate,Native,1180,22.08,1,0.76,0.46,15.71,30.06,3.0,1200.0,0.6,10.0,0.09,2.31,Helvetica,2,0.000847457627118644,0.002542372881355932,0.00847457627118644,1
Literature_Review,High_School,Native,1543,22.99,2,0.75,0.31,14.13,63.22,2.0,1200.0,2.3,9.0,0.07,2.83,Helvetica,6,0.0012961762799740765,0.0012961762799740765,0.005832793259883344,1
Essay,Undergraduate,Non_Native,412,14.54,8,0.67,0.22,10.41,168.87,27.0,31.56,4.63,0.0,0.04,1.27,Times New Roman,3,0.019417475728155338,0.06553398058252427,0.0,0
Literature_Review,High_School,Native,1010,13.16,9,0.59,0.22,15.42,249.44,25.0,32.62,2.48,24.0,0.04,1.36,Arial,22,0.00891089108910891,0.024752475247524754,0.023762376237623763,0
Lab_Report,Undergraduate,Native,897,27.54,8,0.72,0.28,14.08,216.16,28.0,55.62,0.2,7.0,0.03,2.88,Arial,19,0.008918617614269788,0.03121516164994426,0.007803790412486065,0
Research_Paper,Undergraduate,Non_Native,1243,18.88,7,0.6,0.29,9.03,229.24,28.0,69.65,1.19,12.0,0.06,2.19,Helvetica,15,0.0056315366049879325,0.02252614641995173,0.009654062751407884,0
Essay,Undergraduate,Non_Native,1220,10.47,9,0.63,0.14,12.61,120.18,24.0,44.18,0.04,4.0,0.04,2.0,Calibri,22,0.007377049180327869,0.019672131147540985,0.003278688524590164,0
Research_Paper,High_School,Non_Native,1902,11.49,9,0.6,0.12,12.37,214.72,19.0,40.2,3.22,16.0,0.02,1.56,Times New Roman,13,0.00473186119873817,0.009989484752891693,0.008412197686645636,0
Research_Paper,Undergraduate,Native,1302,15.99,6,0.75,0.28,14.38,196.66,24.0,53.24,19.46,20.0,0.05,1.53,Times New Roman,19,0.004608294930875576,0.018433179723502304,0.015360983102918587,0
Research_Paper,Undergraduate,Native,2185,17.12,7,0.8,0.18,12.41,209.19,27.0,43.81,5.0,19.0,0.03,2.3,Calibri,19,0.003203661327231121,0.012356979405034324,0.008695652173913044,0
Lab_Report,High_School,Non_Native,1017,14.59,8,0.55,0.17,13.27,74.33,21.0,66.98,5.56,2.0,0.08,2.44,Helvetica,9,0.007866273352999017,0.02064896755162242,0.0019665683382497543,0
Lab_Report,Undergraduate,Non_Native,1397,13.89,8,0.69,0.21,13.97,145.68,21.0,43.74,0.09,0.0,0.07,1.45,Calibri,21,0.00572655690765927,0.015032211882605583,0.0,0
Literature_Review,Undergraduate,Native,744,14.16,7,0.55,0.24,8.83,1.0,20.0,29.42,24.47,31.0,0.07,2.36,Times New Roman,10,0.009408602150537635,0.026881720430107527,0.041666666666666664,0
Lab_Report,Undergraduate,Native,1524,19.2,1,0.73,0.3,13.44,42.83,2.0,0.0,4.56,1.0,0.08,2.51,Helvetica,21,0.0006561679790026247,0.0013123359580052493,0.0006561679790026247,1
Research_Paper,High_School,Native,1600,16.5,9,0.7,0.23,11.96,135.15,15.0,,,16.0,0.0,1.27,Arial,17,0.005625,0.009375,0.01,0
Research_Paper,Undergraduate,Native,1122,7.87,11,0.46,0.09,12.06,266.6,27.0,13.73,2.49,19.0,0.09,1.4,Calibri,22,0.00980392156862745,0.02406417112299465,0.01693404634581105,0
Essay,Undergraduate,Native,1215,19.32,5,0.69,0.23,9.68,117.63,27.0,38.21,13.14,4.0,0.05,1.0,Calibri,10,0.00411522633744856,0.022222222222222223,0.0032921810699588477,0
Essay,Undergraduate,Native,916,24.06,8,0.69,0.23,11.38,,25.0,31.95,26.96,2.0,0.05,1.86,Arial,13,0.008733624454148471,0.027292576419213975,0.002183406113537118,0
Literature_Review,Undergraduate,Native,300,16.48,10,0.57,0.15,11.01,144.15,24.0,39.78,1.9,29.0,0.02,1.45,Times New Roman,16,0.03333333333333333,0.08,0.09666666666666666,0
Lab_Report,Postgraduate,Native,1275,21.42,7,0.7,0.22,15.83,167.48,27.0,64.0,,4.0,0.06,1.32,Times New Roman,14,0.005490196078431373,0.021176470588235293,0.003137254901960784,0
Research_Paper,Undergraduate,Native,1100,22.22,3,0.39,0.14,11.45,45.83,26.0,,9.74,16.0,0.01,1.97,Helvetica,17,0.0027272727272727275,0.023636363636363636,0.014545454545454545,0
Lab_Report,Undergraduate,Native,1683,17.06,13,0.43,0.19,16.26,270.3,21.0,42.1,2.0,,0.05,2.64,Calibri,5,0.007724301841948901,0.012477718360071301,,0
Research_Paper,Undergraduate,Native,1507,9.22,7,0.5,0.29,9.51,110.85,27.0,33.87,7.39,17.0,0.01,2.09,Arial,4,0.0046449900464499,0.017916390179163903,0.0112806901128069,0
Research_Paper,Undergraduate,Non_Native,1255,15.14,13,0.64,0.24,13.24,192.26,20.0,49.18,7.08,18.0,0.05,2.26,Times New Roman,13,0.010358565737051793,0.01593625498007968,0.014342629482071713,0
Research_Paper,High_School,Non_Native,1195,14.89,4,0.57,0.17,13.2,221.83,27.0,40.75,17.52,17.0,0.07,1.85,Times New Roman,0,0.0033472803347280333,0.022594142259414227,0.014225941422594143,0
Literature_Review,Undergraduate,Native,1403,21.63,8,0.64,0.22,16.0,215.7,18.0,23.61,,29.0,0.08,1.53,Times New Roman,12,0.005702066999287242,0.012829650748396294,0.020669992872416252,0
Lab_Report,Undergraduate,Non_Native,951,19.79,6,0.5,0.16,9.47,72.92,,71.87,,4.0,0.06,2.18,Helvetica,9,0.006309148264984227,,0.004206098843322818,0
Research_Paper,Postgraduate,Native,1437,17.79,10,0.67,0.13,7.72,167.33,28.0,40.52,,17.0,0.05,1.57,Calibri,19,0.006958942240779402,0.019485038274182326,0.011830201809324982,0
Research_Paper,Postgraduate,Native,647,21.88,8,0.37,0.2,11.69,101.72,23.0,46.51,1.25,20.0,0.05,1.97,Arial,16,0.012364760432766615,0.03554868624420402,0.030911901081916538,0
Research_Paper,Undergraduate,Native,897,22.7,1,0.76,0.29,13.95,1.71,5.0,1200.0,0.47,5.0,0.09,2.83,Helvetica,16,0.0011148272017837235,0.005574136008918618,0.005574136008918618,1
Lab_Report,Undergraduate,Non_Native,1253,15.87,12,0.5,0.18,8.85,174.96,29.0,37.52,4.47,8.0,0.07,1.7,Helvetica,9,0.009577015163607342,0.02314445331205108,0.006384676775738229,0
Essay,Undergraduate,Native,1302,10.49,11,0.66,0.16,12.56,171.81,38.0,30.84,3.52,1.0,0.06,1.57,Times New Roman,5,0.008448540706605223,0.029185867895545316,0.0007680491551459293,0
Research_Paper,Undergraduate,Native,1037,13.49,6,0.59,0.22,9.3,338.75,25.0,24.3,0.51,19.0,0.05,1.97,Calibri,2,0.0057859209257473485,0.024108003857280617,0.01832208293153327,0
Research_Paper,High_School,Non_Native,1967,12.38,9,0.48,0.06,14.43,247.18,31.0,43.36,13.46,18.0,0.09,1.07,Calibri,14,0.004575495678698526,0.0157600406710727,0.009150991357397052,0
Literature_Review,Undergraduate,Native,1332,12.79,8,0.55,0.18,10.29,206.55,,59.54,7.98,30.0,0.07,1.62,Times New Roman,2,0.006006006006006006,,0.02252252252252252,0
Essay,Undergraduate,Native,1251,6.18,10,0.68,0.05,9.06,144.01,32.0,48.61,4.21,5.0,0.02,1.48,Arial,11,0.007993605115907274,0.025579536370903277,0.003996802557953637,0
Essay,Postgraduate,Native,905,7.56,7,0.71,0.1,17.46,184.25,24.0,56.11,16.93,3.0,0.05,1.76,Calibri,17,0.0077348066298342545,0.026519337016574586,0.0033149171270718232,0
Essay,Undergraduate,Native,941,14.92,10,0.58,0.2,11.0,,27.0,40.34,5.78,1.0,0.05,1.0,Helvetica,16,0.010626992561105207,0.028692879914984058,0.0010626992561105207,0
Essay,Postgraduate,Native,1132,18.48,12,0.55,0.23,10.75,212.69,12.0,9.83,11.31,4.0,0.04,1.88,Helvetica,3,0.01060070671378092,0.01060070671378092,0.0035335689045936395,0
Essay,Undergraduate,Non_Native,703,16.24,12,0.57,0.18,9.68,198.68,29.0,,30.3,5.0,0.04,1.76,Helvetica,0,0.017069701280227598,0.041251778093883355,0.007112375533428165,0
Essay,Undergraduate,Native,1060,27.39,8,0.63,0.2,13.0,257.61,16.0,42.03,6.37,2.0,0.06,2.19,Calibri,9,0.007547169811320755,0.01509433962264151,0.0018867924528301887,0
Literature_Review,High_School,Native,1108,19.53,8,0.54,0.18,9.12,46.51,23.0,31.12,5.77,31.0,0.06,1.68,Times New Roman,22,0.007220216606498195,0.02075812274368231,0.027978339350180504,0
Essay,Undergraduate,Native,1286,18.21,10,0.55,0.2,6.64,184.07,,,1.46,6.0,0.05,1.57,Calibri,3,0.007776049766718507,,0.004665629860031105,0
Research_Paper,Undergraduate,Native,883,13.35,6,0.55,0.09,11.89,204.4,30.0,49.23,,18.0,0.04,1.24,Times New Roman,10,0.006795016987542469,0.03397508493771234,0.020385050962627407,0
Research_Paper,Undergraduate,Native,1412,17.8,2,0.79,0.33,13.92,,,0.0,1.52,4.0,0.06,3.08,Helvetica,4,0.00141643059490085,,0.0028328611898017,1
Lab_Report,High_School,Native,1488,15.5,9,0.57,0.14,12.39,,22.0,0.0,14.7,6.0,0.0,2.0,Calibri,20,0.006048387096774193,0.01478494623655914,0.004032258064516129,0
Essay,Postgraduate,Native,1636,11.94,3,0.58,0.14,13.82,213.66,31.0,57.57,4.93,6.0,0.06,1.87,Times New Roman,14,0.0018337408312958435,0.018948655256723717,0.003667481662591687,0
Research_Paper,High_School,Non_Native,1811,13.53,11,0.66,0.24,10.83,159.12,30.0,26.36,1.78,,0.07,1.46,Calibri,1,0.006073992269464384,0.016565433462175594,,0
Research_Paper,Postgraduate,Native,668,13.51,8,0.44,0.18,6.37,130.54,25.0,32.48,,20.0,0.03,1.48,Arial,13,0.011976047904191617,0.0374251497005988,0.029940119760479042,0
Research_Paper,Undergraduate,Native,1370,21.07,5,0.59,0.13,11.84,168.31,34.0,,14.33,18.0,0.04,1.61,Arial,6,0.0036496350364963502,0.024817518248175182,0.013138686131386862,0
Essay,Undergraduate,Non_Native,865,15.6,6,0.61,0.24,15.58,212.76,22.0,72.83,12.84,4.0,0.06,1.6,Calibri,16,0.006936416184971098,0.025433526011560695,0.004624277456647399,0
Essay,Undergraduate,Native,1088,19.19,9,0.48,0.21,13.46,257.24,20.0,75.19,0.18,2.0,0.07,1.7,Calibri,20,0.008272058823529412,0.01838235294117647,0.001838235294117647,0
Research_Paper,Undergraduate,Native,300,16.04,7,0.6,0.12,5.0,100.03,28.0,88.24,0.2,18.0,0.09,2.31,Helvetica,4,0.023333333333333334,0.09333333333333334,0.06,0
Essay,High_School,Native,604,19.22,5,0.47,0.33,14.47,236.38,33.0,41.38,1.65,5.0,0.04,1.0,Helvetica,0,0.008278145695364239,0.054635761589403975,0.008278145695364239,0
Essay,Undergraduate,Non_Native,1672,6.5,9,0.69,0.11,5.12,202.67,29.0,61.99,3.78,6.0,0.06,2.04,Calibri,20,0.005382775119617225,0.017344497607655503,0.0035885167464114833,0
Lab_Report,Undergraduate,Native,1169,16.88,5,0.43,0.24,12.25,248.44,29.0,50.99,0.58,2.0,0.05,1.59,Arial,0,0.00427715996578272,0.02480752780153978,0.001710863986313088,0
Lab_Report,Postgraduate,Non_Native,1637,16.48,9,0.64,0.14,11.51,195.32,31.0,38.22,,0.0,0.05,1.83,Helvetica,3,0.005497861942577886,0.018937080024434942,0.0,0
Literature_Review,Postgraduate,Native,1219,26.38,2,0.77,0.18,10.45,168.11,26.0,37.53,2.66,30.0,0.04,2.29,Helvetica,17,0.0016406890894175555,0.02132895816242822,0.02461033634126333,0
Essay,High_School,Native,1031,26.54,8,0.73,0.26,12.12,153.06,14.0,23.44,8.68,,0.04,1.59,Calibri,8,0.007759456838021339,0.013579049466537343,,0
Research_Paper,Undergraduate,Non_Native,835,28.8,12,0.85,0.28,10.28,147.32,27.0,56.49,1.92,18.0,0.06,1.89,Arial,22,0.01437125748502994,0.032335329341317366,0.02155688622754491,0
Lab_Report,Undergraduate,Non_Native,1773,11.17,4,0.42,0.23,13.27,112.76,,30.36,4.79,4.0,0.06,1.92,Arial,1,0.0022560631697687537,,0.0022560631697687537,0
Essay,Undergraduate,Native,1157,16.29,7,0.67,0.07,6.46,173.07,27.0,54.52,7.84,6.0,0.06,1.98,Arial,23,0.006050129645635264,0.023336214347450302,0.005185825410544511,0
Essay,Undergraduate,Non_Native,1432,7.04,4,0.82,0.29,12.5,237.15,33.0,41.41,7.38,6.0,0.05,1.44,Calibri,5,0.002793296089385475,0.023044692737430168,0.004189944134078212,0
Research_Paper,Undergraduate,Native,571,21.33,0,0.71,0.47,13.38,4.95,2.0,1200.0,1.2,5.0,0.08,2.1,Calibri,19,0.0,0.0035026269702276708,0.008756567425569177,1
Essay,Undergraduate,Native,1865,15.55,12,0.48,0.16,10.72,101.74,25.0,34.16,,4.0,0.05,2.31,Times New Roman,18,0.006434316353887399,0.013404825737265416,0.0021447721179624667,0
Lab_Report,Undergraduate,Native,624,22.18,2,0.74,0.25,14.31,35.5,4.0,1200.0,0.32,0.0,0.09,2.67,Helvetica,5,0.003205128205128205,0.00641025641025641,0.0,1
Essay,Postgraduate,Native,807,17.69,8,0.76,0.23,12.35,134.95,30.0,58.42,18.55,2.0,0.06,2.06,Calibri,5,0.009913258983890954,0.03717472118959108,0.0024783147459727386,0
Lab_Report,Undergraduate,Native,781,15.83,4,0.63,0.09,7.71,102.62,26.0,55.87,8.22,5.0,0.02,1.01,Times New Roman,2,0.005121638924455826,0.03329065300896287,0.006402048655569782,0
Essay,Undergraduate,Native,1714,15.06,7,0.53,0.12,13.54,123.99,24.0,47.78,9.78,0.0,0.06,1.0,Calibri,21,0.004084014002333722,0.014002333722287048,0.0,0
Essay,Undergraduate,Native,1447,14.47,5,0.64,0.19,8.84,153.86,,14.66,17.73,4.0,0.09,2.2,Times New Roman,3,0.0034554250172771253,,0.0027643400138217,0
Research_Paper,High_School,Native,1180,22.86,1,0.75,0.37,11.88,17.76,3.0,0.0,0.68,,0.08,2.56,Times New Roman,7,0.000847457627118644,0.002542372881355932,,1
Lab_Report,Undergraduate,Native,1086,16.43,6,0.57,0.16,14.42,150.84,23.0,52.92,0.36,0.0,0.02,1.96,Arial,15,0.0055248618784530384,0.02117863720073665,0.0,0
